SHA1,Commit_date,Author,LOC,SLOC,Issues_number,Branch_name,SCM,Date,Date1
386c5c669ba574eedbcf3eb85df21e4981ad9b8e,1042812125,Dirk Baeumer,186,178,0,master,SVN,3-Jan,2003-01-17
2098c304905ead455e7dee99f0bca03dd4d747a2,1042811602,Martin Aeschlimann,17,17,0,master,SVN,3-Jan,2003-01-17
2440e63944d761a8f463eb2a9042caed96153c13,1042811560,Martin Aeschlimann,2,0,0,master,SVN,3-Jan,2003-01-17
a1920fb142673ffe0fbd3c069331db4f8bcfee02,1042808380,Dani Megert,13,13,1,master,SVN,3-Jan,2003-01-17
9a4499dea34027d1aa963853f5b0687553a1445b,1042801374,Martin Aeschlimann,74,74,0,master,SVN,3-Jan,2003-01-17
a75196ebd51e158727ba942dfd2c9a66c57d0cda,1042797734,Dani Megert,9,9,0,master,SVN,3-Jan,2003-01-17
2df4a8bca1e2d8d9968fdf5c573174b72be15de9,1042797128,Martin Aeschlimann,1,0,0,master,SVN,3-Jan,2003-01-17
631041705eb9e0e0c6a2318d5552fe8f3c658bc9,1042796696,Martin Aeschlimann,11,10,0,master,SVN,3-Jan,2003-01-17
7ab8d8247cdf1d5610ef0c59efa199dec152493d,1042737647,Martin Aeschlimann,42,37,0,master,SVN,3-Jan,2003-01-16
4499e6d184d53cef2a3209e08dff14684d8a824a,1042735210,Dani Megert,36,36,0,master,SVN,3-Jan,2003-01-16
59b72523f6fc22793e53eceae9fb9924a8ee4ed9,1042734450,Dani Megert,7,7,0,master,SVN,3-Jan,2003-01-16
bc18f8702de43563dc23887be3812f26b2a02656,1042734348,Dani Megert,0,0,0,master,SVN,3-Jan,2003-01-16
80c9ff2ca18b20351fef733c78e61433219940ea,1042734323,Dani Megert,1,1,0,master,SVN,3-Jan,2003-01-16
3b7a21204663859f4a65271dd34c544230d3eaac,1042732042,Dirk Baeumer,512,511,0,master,SVN,3-Jan,2003-01-16
6919e08c52aa3572bf1ed9adeb220f08d7bbed11,1042724132,Martin Aeschlimann,1,1,0,master,SVN,3-Jan,2003-01-16
f0a1c68b86752c2f79b0d73661854f8a7b90fa2f,1042723831,Martin Aeschlimann,147,143,0,master,SVN,3-Jan,2003-01-16
ba09582303b11b0346996a92c1491d269eb9dc10,1042721733,Martin Aeschlimann,1,0,1,master,SVN,3-Jan,2003-01-16
0315a0284c065010aa048152a2df7224b7f2f3cb,1042713557,Adam Kiezun,1,1,0,master,SVN,3-Jan,2003-01-16
f9127a9005f06a4676cd53e94fba273dfe19917d,1042713435,Adam Kiezun,9,9,0,master,SVN,3-Jan,2003-01-16
5131232ebb44ef0ddf1659ff2f42ec550aa4c48e,1042713326,Adam Kiezun,3,3,0,master,SVN,3-Jan,2003-01-16
f869c649a55a171a28a778965393888b1a62ce7b,1042713275,Adam Kiezun,359,359,0,master,SVN,3-Jan,2003-01-16
80a44bc61f55e712a9ab806541ec36d2ab2c19ae,1042713024,Adam Kiezun,6,6,0,master,SVN,3-Jan,2003-01-16
d0c15e093a1d2c4b6bc38eac69a9a5d4816b009d,1042712969,Adam Kiezun,8,8,0,master,SVN,3-Jan,2003-01-16
9cc465bf4747fee21e3987fdc2bb4470a47adbb2,1042706747,Martin Aeschlimann,6,6,1,master,SVN,3-Jan,2003-01-16
5cd6316efc41af0aaec75e4ddda6316f85ca8dd8,1042647896,Dani Megert,6,6,1,master,SVN,3-Jan,2003-01-15
d8b795a4f45fde7b9b1666c938842f931f5442c3,1042644013,Martin Aeschlimann,224,185,0,master,SVN,3-Jan,2003-01-15
67a1c3e78396432387211c230095b12efee315f6,1042639560,Martin Aeschlimann,1,1,0,master,SVN,3-Jan,2003-01-15
fa46849feec2ecd8e5fc9cad9c90dd28d9e2baf7,1042630681,Martin Aeschlimann,16,16,0,master,SVN,3-Jan,2003-01-15
4fa17a6525cb610372d12f129c58697a1d979356,1042630123,Adam Kiezun,3,0,0,master,SVN,3-Jan,2003-01-15
b3d6599ef47edace20c88a2fa69af1c330187409,1042628998,Martin Aeschlimann,66,66,0,master,SVN,3-Jan,2003-01-15
c7419e3f36dcdd6002f36aeebdb5fbf2e2aee2a0,1042625921,Adam Kiezun,146,146,0,master,SVN,3-Jan,2003-01-15
6ae1624e0d5e86deade2af574ff721febefc35a7,1042625421,Adam Kiezun,438,438,0,master,SVN,3-Jan,2003-01-15
f20387e435174ddb9b2f98d06e41bb0e5e1858f0,1042625124,Adam Kiezun,10,10,0,master,SVN,3-Jan,2003-01-15
01c370323e86ec7b18979c372151bfe586c76801,1042623990,Martin Aeschlimann,984,490,0,master,SVN,3-Jan,2003-01-15
d7b048409364089148b793bd106c9d971e1a6e41,1042621774,Martin Aeschlimann,11,11,0,master,SVN,3-Jan,2003-01-15
75c1f45a317b08431a4cbcb186f358abfe12772e,1042620794,Martin Aeschlimann,49,49,0,master,SVN,3-Jan,2003-01-15
a652716c15697913f3d5e7e85ac7cf54d1f56c55,1042540430,Dani Megert,36,0,0,master,SVN,3-Jan,2003-01-14
b3beef89d39929310310117be52188cd305e576f,1042539352,Martin Aeschlimann,70,70,0,master,SVN,3-Jan,2003-01-14
bc94c7605c5000454f81030a57a17eeae6f4aa25,1042537334,Martin Aeschlimann,196,196,0,master,SVN,3-Jan,2003-01-14
6ca7d92d078154f9f786a4df6f06a973b1717b06,1042536144,Adam Kiezun,4,4,0,master,SVN,3-Jan,2003-01-14
3b9ae186680639aa1953d5d3ebe03c9dbb2337de,1042535815,Martin Aeschlimann,2,2,0,master,SVN,3-Jan,2003-01-14
24d913a3ddc99a885df8435711fab907740dacb1,1042533819,Erich Gamma,4,4,0,master,SVN,3-Jan,2003-01-14
07716703841328b615c07bdf31ff463337b6ffa3,1042532265,Dani Megert,1,1,1,master,SVN,3-Jan,2003-01-14
75ceea69237b5dfcf7dd8309a17368ef04872912,1042531509,Dirk Baeumer,1050,1050,0,master,SVN,3-Jan,2003-01-14
b7ad8187a3166e59557540a0d8157a3016e1fe34,1042530984,Dani Megert,3,0,0,master,SVN,3-Jan,2003-01-13
0d1f9e33a18834e6ef5fcd646bb1e05a291286a4,1042481572,Dirk Baeumer,50,50,0,master,SVN,3-Jan,2003-01-13
984e469affeb3d2e18f0a3e3fb023498c739794d,1042473213,Dani Megert,1,1,1,master,SVN,3-Jan,2003-01-13
b00b2267a4ff42f761716c802661f6b90203daad,1042471563,Dani Megert,2,2,1,master,SVN,3-Jan,2003-01-13
fd002584d9f1b69b029d7cfcdb960f2261b66b08,1042468716,Martin Aeschlimann,90,90,0,master,SVN,3-Jan,2003-01-13
335cad5722276715f8c5ea5d59cf96861c3d6c8a,1042468679,Dirk Baeumer,48,48,0,master,SVN,3-Jan,2003-01-13
d1a92556677bf8d7a79e611ef617139f442bfff6,1042466548,Dirk Baeumer,15,13,0,master,SVN,3-Jan,2003-01-13
c1dd284fd6f94efe8aad70b2523d27ac852008b1,1042455707,Martin Aeschlimann,29,29,0,master,SVN,3-Jan,2003-01-13
2bdc91fa4e68f51b21a06b518f20729f33b20b6e,1042452146,Martin Aeschlimann,2,0,0,master,SVN,3-Jan,2003-01-13
08f83fd9e4e96c2809abc5aa8d5159d6a63071af,1042451557,Martin Aeschlimann,1,0,0,master,SVN,3-Jan,2003-01-13
328e14d2bb26abd48273e2d71f76a722c2851552,1042449517,Martin Aeschlimann,21,21,0,master,SVN,3-Jan,2003-01-13
6b50744db3093b61971e7b613366a7b2dee854de,1042219563,Dirk Baeumer,10,10,0,master,SVN,3-Jan,2003-01-10
2f63a157c7c433532b46bd56c0d58f3481cb7252,1042217985,Adam Kiezun,41,41,0,master,SVN,3-Jan,2003-01-10
efbccc092d36c8bdefb4c9c707ce76b0a85eb2b6,1042217699,Martin Aeschlimann,25,25,0,master,SVN,3-Jan,2003-01-10
9ff1fee396f017320e2a5fa8319803ad09bf1b74,1042216082,Dani Megert,1,0,0,master,SVN,3-Jan,2003-01-10
a9e1a8f503c1556803a160ea592aca6e32df89f7,1042215201,Erich Gamma,4,4,1,master,SVN,3-Jan,2003-01-10
a759a634e76981162168aa0148cb5aa248ca23bb,1042214109,Adam Kiezun,15,15,0,master,SVN,3-Jan,2003-01-10
47fe6abd446300494be101cd51062756e69a8a75,1042214081,Adam Kiezun,11,11,0,master,SVN,3-Jan,2003-01-10
cfa020275f4823aea4e6aaf7a4afaf37fce6a9c9,1042213369,Adam Kiezun,0,0,0,master,SVN,3-Jan,2003-01-10
3365643b0e8d9118de61ab163112ff30f18d09b9,1042213253,Dirk Baeumer,263,259,0,master,SVN,3-Jan,2003-01-10
be893dad59de8b208aa3fe76ac3d76a0a9980d8b,1042213204,Erich Gamma,224,223,0,master,SVN,3-Jan,2003-01-10
4ccf5b501359ce06da35b8f716b3e748594172b1,1042213015,Dani Megert,7,0,0,master,SVN,3-Jan,2003-01-10
e0e709034751f517abb4ea913f9a3510abe936f3,1042194281,Adam Kiezun,0,0,0,master,SVN,3-Jan,2003-01-10
69390f348a4fd999d7b0facb95522e793aac71c4,1042194251,Adam Kiezun,9,9,0,master,SVN,3-Jan,2003-01-10
6460b293416b81cd5b7c82425b97f45098d73f13,1042193723,Adam Kiezun,107,107,0,master,SVN,3-Jan,2003-01-10
aa780cc1c6979dc9dfd617a36c66716334661165,1042193643,Adam Kiezun,107,107,0,master,SVN,3-Jan,2003-01-10
c21b38561af3bcad0a3ed16248141f78e694e8f2,1042189813,Martin Aeschlimann,0,0,0,master,SVN,3-Jan,2003-01-10
ad0d061f6e824ab010adc2e7470e22ebd60fa186,1042189415,Adam Kiezun,1,1,1,master,SVN,3-Jan,2003-01-10
48c9f587c49d907c80269a568f8d17cf571afccb,1042189157,Adam Kiezun,8,8,0,master,SVN,3-Jan,2003-01-10
af53044dc335dce3dc02b8815447a5c4f62aaafe,1042130721,Martin Aeschlimann,64,64,1,master,SVN,3-Jan,2003-01-09
d30c738f74433297a3c4bc697cccf8d27695389c,1042128423,Martin Aeschlimann,38,37,0,master,SVN,3-Jan,2003-01-09
676e1b6892fa0d708f4102bd89de4a32dba520ef,1042128300,Adam Kiezun,5,5,0,master,SVN,3-Jan,2003-01-09
fb7a3c81dcc2b2f58d5d3c14f82ae805a1d4cb7b,1042127667,Adam Kiezun,29,29,0,master,SVN,3-Jan,2003-01-09
f96f7d022bb197734b27d498213bb64de7a9295c,1042127623,Adam Kiezun,165,165,0,master,SVN,3-Jan,2003-01-09
649753e64a11cfff98a3830251ca8220f53da729,1042126271,Martin Aeschlimann,27,27,0,master,SVN,3-Jan,2003-01-09
36e939eaff3dccc0657e4bd9130b748b77b3bdf7,1042126246,Martin Aeschlimann,5,5,0,master,SVN,3-Jan,2003-01-09
f1d83cdd1bfefcc6defdca6597834ac300abf990,1042126155,Adam Kiezun,1,1,0,master,SVN,3-Jan,2003-01-09
2be043e344834b6cc4a1f4bbf649d2cefef6038b,1042123658,Martin Aeschlimann,33,33,0,master,SVN,3-Jan,2003-01-09
6118cf6c95a279dc33d31b663881e8d773cf789b,1042123177,Dani Megert,3,3,0,master,SVN,3-Jan,2003-01-09
5d092db71d64480a66c952e328c877647b8e5528,1042117894,Adam Kiezun,4,4,0,master,SVN,3-Jan,2003-01-09
48104ffd37a0161cbe7c30b5a4dec57fa3499930,1042117841,Adam Kiezun,0,0,0,master,SVN,3-Jan,2003-01-09
f1c542ab665a6731e5d7a96837d3f1345d2707e7,1042117530,Adam Kiezun,0,0,0,master,SVN,3-Jan,2003-01-09
f87a7383edb278e5ce749f493003f05d7de4a179,1042112696,Martin Aeschlimann,8,8,0,master,SVN,3-Jan,2003-01-09
7fffe162845f6c6396bb4a4153c38c9b2eec92ca,1042112150,Adam Kiezun,0,0,0,master,SVN,3-Jan,2003-01-09
c3ce08e8ad19a7f420b0ff12c3841faa8adae88a,1042111870,Martin Aeschlimann,45,45,0,master,SVN,3-Jan,2003-01-09
318c407c91a23da6efff53cceaffe89b64db6406,1042111439,Adam Kiezun,0,0,0,master,SVN,3-Jan,2003-01-09
e0267e171f153827ff64986e6a0414b98a3449c0,1042109014,Martin Aeschlimann,3,3,0,master,SVN,3-Jan,2003-01-09
027c529b00d2f4a9c9ef630abb781a8cf52c8319,1042106015,Martin Aeschlimann,312,312,0,master,SVN,3-Jan,2003-01-09
dd38a97899d2d7f82329511af63c22c2b5d135b3,1042103225,Dirk Baeumer,6,6,0,master,SVN,3-Jan,2003-01-09
82bf5e79fbbde2196604f8ca45d409f028b64b3d,1042034723,Dirk Baeumer,59,0,0,master,SVN,3-Jan,2003-01-08
59307bb05b849982071a36c6dd417b824f6b3f03,1042017591,Adam Kiezun,6,6,0,master,SVN,3-Jan,2003-01-08
a3bb4bf60873bc1ce9a34e2e8715f243c0bfe2b5,1042017507,Adam Kiezun,7,7,0,master,SVN,3-Jan,2003-01-08
655a6c057f1910e3a6f9d30e11380fe86b30e855,1041974165,Erich Gamma,6,6,0,master,SVN,3-Jan,2003-01-07
a58f54a0d8a4660cdf30434bf0933e26bd364774,1041959635,Martin Aeschlimann,45,44,0,master,SVN,3-Jan,2003-01-07
e817a302b57d485218aa567d7a4a5e564e1fd3d7,1041959569,Dirk Baeumer,2,0,0,master,SVN,3-Jan,2003-01-07
57a227d270e6362f82df46dc9f8416942ce2b4d9,1041955524,Dani Megert,3,0,0,master,SVN,3-Jan,2003-01-07
97f49e9eac7099dbde1e507f781a68239b8a016f,1041955333,Dirk Baeumer,4,0,0,master,SVN,3-Jan,2003-01-07
89c1e22fde6aa575432ba76b8082e82deae6c378,1041950046,Adam Kiezun,0,0,1,master,SVN,3-Jan,2003-01-07
dc236036f60ffc081641958469c49a2d5a61ee4e,1041949848,Adam Kiezun,12,12,0,master,SVN,3-Jan,2003-01-07
32fcc631804f6bdab7dfdc13b4e512973b67ceca,1041949694,Adam Kiezun,110,110,0,master,SVN,3-Jan,2003-01-07
e3c1f9748984d23a48c4b63ec9d702eecf04740e,1041949418,Adam Kiezun,2,2,0,master,SVN,3-Jan,2003-01-07
6fb9ee05a7c110aa381b517ae6b3de35f78397fb,1041949342,Adam Kiezun,1,1,0,master,SVN,3-Jan,2003-01-07
b693f51963684cdb97f1dadad4fdd95db40acffd,1041949307,Adam Kiezun,13,13,0,master,SVN,3-Jan,2003-01-07
e60242aebcb0098cf9c80ffd39611b723611f9e2,1041949236,Adam Kiezun,2,2,0,master,SVN,3-Jan,2003-01-07
3b2031c94964df74f9e7195ad4eac5f8a8f793ae,1041949178,Adam Kiezun,21,21,0,master,SVN,3-Jan,2003-01-07
ede408a4f0064c1f129af4485b389c09604fa164,1041948103,Dani Megert,1,1,1,master,SVN,3-Jan,2003-01-07
c3490497f52e9918326edad5d4ad9b745e0b4d58,1041947424,Martin Aeschlimann,61,58,1,master,SVN,3-Jan,2003-01-07
b4c4551c7abf5dfeaf0494c6bb0edc897c94b76c,1041943665,Dirk Baeumer,14,14,0,master,SVN,3-Jan,2003-01-07
374cf28a82b4f0e568d23f51ed8075c4171bf93f,1041942867,Martin Aeschlimann,11,10,1,master,SVN,3-Jan,2003-01-07
82db2a08a7098138b3a2327d705cf2cba3d98792,1041936467,Adam Kiezun,1,1,0,master,SVN,3-Jan,2003-01-07
94421c191f7f71781522a1b90d1e2f8a06fe2144,1041929977,Erich Gamma,4,0,0,master,SVN,3-Jan,2003-01-07
c0d5e7d035bb03622493635a08924ab13efbc485,1041928964,Erich Gamma,1,1,0,master,SVN,3-Jan,2003-01-07
b303bfd1409f1525a62c26aa277ac2bf7dc5a6de,1041928937,Erich Gamma,21,21,0,master,SVN,3-Jan,2003-01-07
27ae87235448ebff53b6919af59feecf0c202bb9,1041928808,Martin Aeschlimann,1,0,1,master,SVN,3-Jan,2003-01-07
7abf51ad0d6d0989a95238c8c9a9dba4f59abd9a,1041928762,Martin Aeschlimann,2,2,1,master,SVN,3-Jan,2003-01-07
702a1e64a57b8d324e32f6de08d5428dad111695,1041876773,Dirk Baeumer,130,123,0,master,SVN,3-Jan,2003-01-06
f957e4012acfd66a98f87630d6608116cfb0521e,1041871006,Adam Kiezun,1,1,0,master,SVN,3-Jan,2003-01-06
c36ba6e68a4f2058cd4424600fd2de2629b2ba60,1041867328,Dirk Baeumer,213,93,0,master,SVN,3-Jan,2003-01-06
1f38b9595d366bf620c3863f705197f7552369e1,1041848653,Adam Kiezun,1,1,1,master,SVN,3-Jan,2003-01-06
0e162d8b3ed4a9a012a3ed98f2c8b4ae2b84a4f0,1041848612,Adam Kiezun,5,5,0,master,SVN,3-Jan,2003-01-06
b9c059a8eb4fb03c5619f39cd0a6c085a389b4ab,1041798017,Erich Gamma,928,899,0,master,SVN,3-Jan,2003-01-05
7f879c8c46e8a534233df26fd685cfa565d1490d,1041794159,Erich Gamma,689,233,0,master,SVN,3-Jan,2003-01-05
4e9e04b2b8f8bde99cef5f863a19dae0e1e49ba3,1040661345,Dirk Baeumer,68,68,0,master,SVN,2-Dec,2002-12-23
f065299de152f593aa92f10aac54e0a5b9dcdb0a,1040659003,Dirk Baeumer,71,71,0,master,SVN,2-Dec,2002-12-23
e0c8f1b8225e4b6eec047f2db385f74fb11d85af,1040653300,Dirk Baeumer,21,13,0,master,SVN,2-Dec,2002-12-23
bbf8cf077b90d5492c3c1c982b812c73259d4f8e,1040651579,Dirk Baeumer,13,13,0,master,SVN,2-Dec,2002-12-23
06f8e607b9eabf899b8edcb78438a70e66bf32bd,1040648005,Dirk Baeumer,32,32,0,master,SVN,2-Dec,2002-12-23
62edf840456e67e91acd18037a6ca20503037de7,1040642515,Dirk Baeumer,118,116,0,master,SVN,2-Dec,2002-12-23
0f843d60aa4e20ecb03bfa98c3bb0a253de7c164,1040403473,Dirk Baeumer,46,46,0,master,SVN,2-Dec,2002-12-20
17c077cf50ad984d803a516ace3ce122bee76880,1040399396,Dani Megert,7,7,1,master,SVN,2-Dec,2002-12-20
8d8700ad66ca66bb1f51265b34ced3f2d497a520,1040396161,Adam Kiezun,17,17,1,master,SVN,2-Dec,2002-12-20
a11d743db2120262778872993473864ff37619a0,1040396056,Adam Kiezun,10,10,0,master,SVN,2-Dec,2002-12-20
ab313aa8b932952bbf456d5c8aabc111badf14e0,1040391990,Dani Megert,1,1,0,master,SVN,2-Dec,2002-12-20
6d5f4724253683cb56d07bfff336dcb9eea31f63,1040391758,Dani Megert,33,0,0,master,SVN,2-Dec,2002-12-20
a22332d4f4ceafad94d3cda086ecaf1a4c33cd83,1040390847,Dani Megert,20,20,0,master,SVN,2-Dec,2002-12-20
819fccdaff7162fbdd88522297fad5e96ded6dbf,1040390144,Dani Megert,16,0,0,master,SVN,2-Dec,2002-12-20
7a49b5c87f89a75bbeac4e32db501707b4217197,1040390114,Dani Megert,30,30,0,master,SVN,2-Dec,2002-12-20
de1133cfe712ea14a895371d692d9fda7c637d65,1040389311,Dirk Baeumer,110,110,0,master,SVN,2-Dec,2002-12-20
259f8ab472e07945e3bfda0be2bf041dc8df2211,1040388448,Dani Megert,669,669,0,master,SVN,2-Dec,2002-12-20
ce21aef25a6904b649e73722d958bb29ff9469d4,1040382829,Adam Kiezun,14,14,1,master,SVN,2-Dec,2002-12-20
982c1419787563753b2fc976015ee17ae59bd940,1040378612,Adam Kiezun,1,0,0,master,SVN,2-Dec,2002-12-20
0fda97110772656df9df1febb59e245e270f6bd5,1040378056,Adam Kiezun,19,19,0,master,SVN,2-Dec,2002-12-20
85992803ebde104d6ae70d34c83341f9a43c98c4,1040377941,Adam Kiezun,8,8,0,master,SVN,2-Dec,2002-12-20
48ddf81199ecffbd0ca5eb84fc3e7b545f94b8fc,1040377634,Adam Kiezun,9,9,0,master,SVN,2-Dec,2002-12-20
8e16c9cda416150b52bab703b8f5854df0e157a4,1040377510,Adam Kiezun,35,35,0,master,SVN,2-Dec,2002-12-20
b7786951f973df256d679cad7e67e57c24707b29,1040377432,Dani Megert,2,2,1,master,SVN,2-Dec,2002-12-20
0073963135d78806104283d302aecd052efddf8c,1040376880,Adam Kiezun,2,2,0,master,SVN,2-Dec,2002-12-20
f8d120fcad8ce2a96a75e13a353ea30d392a3799,1040376653,Adam Kiezun,2,2,0,master,SVN,2-Dec,2002-12-20
69abccd5774bf74bc90997f423497da6cb6a26f9,1040376621,Adam Kiezun,3,3,1,master,SVN,2-Dec,2002-12-20
2155e97ccf6a96841f62cc1f0533543d219d44c7,1040376588,Adam Kiezun,15,15,0,master,SVN,2-Dec,2002-12-20
8dc807b8868b7aa1e607f5db2c8872389f0035d2,1040292045,Martin Aeschlimann,89,89,0,master,SVN,2-Dec,2002-12-19
8a56e2b4bca6ff5d560a8b26438eb9f8f167d883,1040291921,Dirk Baeumer,1,1,0,master,SVN,2-Dec,2002-12-19
784f8256c437deb7b12874f6e2dbba7917da0ffc,1040291804,Dirk Baeumer,9,8,0,master,SVN,2-Dec,2002-12-19
1fbc0fdc1e9bb846595c31623968c49bd59fb149,1040291570,Martin Aeschlimann,20,20,0,master,SVN,2-Dec,2002-12-19
10970a933dea5068c17d31046090cd7d3aaab0d5,1040290642,Adam Kiezun,61,61,1,master,SVN,2-Dec,2002-12-19
93358c618433e12c13a5e927008acd39217dddd7,1040289421,Dani Megert,28,28,0,master,SVN,2-Dec,2002-12-19
4a160d614bd72f31f261475b62f066f83236670d,1040237791,Martin Aeschlimann,583,583,0,master,SVN,2-Dec,2002-12-18
b46790a977fb9566fd24e6e668d1d18ad97f9b48,1040232697,Dirk Baeumer,0,0,0,master,SVN,2-Dec,2002-12-18
85b40ab7eeff4e1a27d127b8ae208a8d37b51174,1040232214,Dirk Baeumer,502,502,0,master,SVN,2-Dec,2002-12-18
626ab9da2d9ac5470c919137a02454d47eb929f3,1040229838,Adam Kiezun,8,8,0,master,SVN,2-Dec,2002-12-18
c273edecd033b871911663547dcd1cf50fbf0c45,1040223945,Adam Kiezun,3,3,1,master,SVN,2-Dec,2002-12-18
55bb732b644dff73ddd64067f46037397007f2aa,1040223552,Adam Kiezun,36,36,1,master,SVN,2-Dec,2002-12-18
516db317bc13d6a791988c68a194e2132b46f8c0,1040217632,Adam Kiezun,1,1,0,master,SVN,2-Dec,2002-12-18
2b3fd3c9bf1ddcf6fce7196aca575350867af12a,1040158101,Erich Gamma,2,2,0,master,SVN,2-Dec,2002-12-17
938d71399a4c22792806e5fb479e627a8a333ce6,1040149917,Dani Megert,15,15,0,master,SVN,2-Dec,2002-12-17
075efac42a448daf0e5392fd17cae38c992542fb,1040148838,Martin Aeschlimann,30,30,0,master,SVN,2-Dec,2002-12-17
fcb0b9b55d1c056d16c0f15de52762f97f575957,1040148712,Martin Aeschlimann,20,20,0,master,SVN,2-Dec,2002-12-17
5742481ec77abc4fe6ad91fd077cd5a3f395222b,1040148422,Martin Aeschlimann,159,150,0,master,SVN,2-Dec,2002-12-17
1b5f7c9d9b56f220e8b20a416d31232de076f9ad,1040147263,Adam Kiezun,6,6,0,master,SVN,2-Dec,2002-12-17
d52864d920dba09fde6d64312c6c3b9ff9f96e26,1040145307,Dani Megert,79,79,1,master,SVN,2-Dec,2002-12-17
cff924a518dac2c4fe267e0f217c6fca72b20b84,1040145264,Dani Megert,30,30,1,master,SVN,2-Dec,2002-12-17
aef79bded62be9b510ca74f033402dd2b1305eac,1040141147,Dani Megert,0,0,0,master,SVN,2-Dec,2002-12-17
a761eefa03804609a61973b0a958074272b3ae7b,1040139839,Dirk Baeumer,1,1,0,master,SVN,2-Dec,2002-12-17
2059ec04fb56ebc187d345edab659cabe857257e,1040136811,Dani Megert,16,16,1,master,SVN,2-Dec,2002-12-17
ab56d58878ac6a6c58cedfe3118d97b1d6c78849,1040136187,Dani Megert,12,0,1,master,SVN,2-Dec,2002-12-17
8ed4c5f14257488deec835765c64698b02c78d6c,1040136058,Dani Megert,1,1,1,master,SVN,2-Dec,2002-12-17
99fc3b1d6140890a0394fb8e4ec6ec667549e9e9,1040130694,Dirk Baeumer,7,7,0,master,SVN,2-Dec,2002-12-17
69dffa0d57c5c81a243070eda373d8c5fc3d11cf,1040039763,Dani Megert,25,25,0,master,SVN,2-Dec,2002-12-16
81db5276b6feca0be94103c301785a024b3fbef0,1040038017,Dani Megert,29,0,0,master,SVN,2-Dec,2002-12-16
e91693cb6a4b23719d1f065b366172de80f04a4f,1040036732,Dirk Baeumer,18,18,0,master,SVN,2-Dec,2002-12-16
e3d73336bbeda8d9340d0c1730a2682dcf40081c,1040034974,Martin Aeschlimann,3,3,0,master,SVN,2-Dec,2002-12-16
ee769480fad034a31679f917f70842e10021efbf,1040034923,Martin Aeschlimann,10,9,0,master,SVN,2-Dec,2002-12-16
7b53fa710908ccfc63129d38e5af9b991b7d9ccc,1040034369,Dani Megert,31,31,0,master,SVN,2-Dec,2002-12-16
835c80574f3207845194a103793097b24aac0fea,1040033285,Dirk Baeumer,51,51,0,master,SVN,2-Dec,2002-12-16
e9b1f49037b483deb4c07b726471924a24731ab5,1040032934,Dani Megert,235,235,0,master,SVN,2-Dec,2002-12-16
41fb53a59d208865fe6c9eb90130368ea693b615,1040032698,Dani Megert,2,2,0,master,SVN,2-Dec,2002-12-16
f5669451c118d8e85567e351e921496cfbe7ea24,1040030562,Martin Aeschlimann,2,2,0,master,SVN,2-Dec,2002-12-16
b2345ce94b1243b22b81784fb46fcb2bef26d73f,1040030440,Martin Aeschlimann,5,0,0,master,SVN,2-Dec,2002-12-16
b3290af2592204fd9cf40a7c6043069509ea39b8,1040029862,Martin Aeschlimann,5,5,0,master,SVN,2-Dec,2002-12-16
37939b37aaca80dafe445415466771079ad9c49e,1040029566,Martin Aeschlimann,1,1,0,master,SVN,2-Dec,2002-12-16
344915b0eb532980fcc0a999ad37f53378d91b39,1040028222,Martin Aeschlimann,2,2,0,master,SVN,2-Dec,2002-12-16
a52dea2e0a2cfc81810b1a35ddcfb526397a7005,1039804759,Martin Aeschlimann,55,30,0,master,SVN,2-Dec,2002-12-13
d0575e8ecd7b73ec02b963dcc0cd7b2ecf1f4032,1039795506,Dani Megert,1,1,0,master,SVN,2-Dec,2002-12-13
5022075b261f16c657d86c1a05c75957edaa7cdb,1039794325,Dani Megert,50,50,0,master,SVN,2-Dec,2002-12-13
2517a8fa4051f2f7ffe56800576c77e3619bde81,1039790753,Martin Aeschlimann,12,12,0,master,SVN,2-Dec,2002-12-13
0502c341d7899e8ca6b6dff544737eae5c7b4fd6,1039783158,Martin Aeschlimann,11,11,0,master,SVN,2-Dec,2002-12-13
8720cb41e8353006100a58514e5284e1869b33b7,1039782359,Martin Aeschlimann,105,105,0,master,SVN,2-Dec,2002-12-13
fc18504918e68f35b17845ce9f985919c05c3299,1039782114,Kai Maetzel,28,28,0,master,SVN,2-Dec,2002-12-13
c2a61af29aeac21df572e518a84e3f73ee9d01a7,1039780333,Dani Megert,28,0,0,master,SVN,2-Dec,2002-12-13
2c300ff302da667f3774ee3f97d18a00e254cfc8,1039780042,Martin Aeschlimann,7,7,0,master,SVN,2-Dec,2002-12-13
3d03b21a93828291979014cb4c059582ad57c6ad,1039779559,Martin Aeschlimann,3,3,0,master,SVN,2-Dec,2002-12-13
a6425e204efa6f458070c1679fb484898bfb7b49,1039778465,Adam Kiezun,1,0,0,master,SVN,2-Dec,2002-12-13
629924686a0dfb6ab98806fd26e007134b7b76b6,1039777881,Kai Maetzel,47,47,0,master,SVN,2-Dec,2002-12-13
8b02f8a0ac3d2a8bf42a5f36ef038e2f89c3056d,1039777378,Martin Aeschlimann,5,5,0,master,SVN,2-Dec,2002-12-13
d42a8ad8bb394dc33fc397bfdd4bcd97ddf381d0,1039775441,Martin Aeschlimann,261,259,0,master,SVN,2-Dec,2002-12-13
3ae6b79072cbcf2d0a6e38bc1cd3a8c4d75efd9b,1039775196,Dirk Baeumer,250,250,0,master,SVN,2-Dec,2002-12-13
